flight_id,flight_no,actual_departure,actual_arrival,aircraft_code,departure_airport,arrival_airport,fare_conditions,range,count_seats,sum_amount,travel_time
176573,PG0182,2016-09-26T06:43:00Z,2016-09-26T07:42:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176574,PG0182,2017-07-04T02:52:00Z,2017-07-04T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176575,PG0182,2016-10-02T02:52:00Z,2016-10-02T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176576,PG0182,2017-05-18T02:53:00Z,2017-05-18T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176577,PG0182,2016-12-31T02:54:00Z,2016-12-31T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176578,PG0182,2017-06-25T02:52:00Z,2017-06-25T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176579,PG0182,2016-11-14T02:52:00Z,2016-11-14T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176580,PG0182,2017-06-27T05:46:00Z,2017-06-27T06:46:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176581,PG0182,2017-01-26T02:55:00Z,2017-01-26T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176582,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176583,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176584,PG0182,2016-12-06T02:55:00Z,2016-12-06T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176585,PG0182,2017-02-16T02:51:00Z,2017-02-16T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176586,PG0182,2017-01-23T02:56:00Z,2017-01-23T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176587,PG0182,2017-06-17T02:55:00Z,2017-06-17T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176588,PG0182,2017-04-18T02:53:00Z,2017-04-18T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176589,PG0182,2017-04-11T02:52:00Z,2017-04-11T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176590,PG0182,2017-06-26T02:51:00Z,2017-06-26T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176591,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176592,PG0182,2017-02-24T02:50:00Z,2017-02-24T03:51:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176593,PG0182,2016-12-11T02:57:00Z,2016-12-11T03:57:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176594,PG0182,2017-02-12T02:51:00Z,2017-02-12T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176595,PG0182,2017-05-23T02:53:00Z,2017-05-23T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176596,PG0182,2017-05-13T02:54:00Z,2017-05-13T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176597,PG0182,2016-10-08T02:55:00Z,2016-10-08T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176598,PG0182,2016-12-22T02:50:00Z,2016-12-22T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176599,PG0182,2017-05-27T02:53:00Z,2017-05-27T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176600,PG0182,2017-03-26T02:53:00Z,2017-03-26T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176601,PG0182,2017-02-27T02:52:00Z,2017-02-27T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176602,PG0182,2016-09-18T02:55:00Z,2016-09-18T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176603,PG0182,2017-06-18T02:54:00Z,2017-06-18T03:53:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176604,PG0182,2017-01-11T02:50:00Z,2017-01-11T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176605,PG0182,2017-06-03T02:52:00Z,2017-06-03T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176606,PG0182,2017-01-16T02:55:00Z,2017-01-16T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176607,PG0182,2017-03-02T02:52:00Z,2017-03-02T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176608,PG0182,2017-04-09T02:54:00Z,2017-04-09T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176609,PG0182,2017-01-13T02:53:00Z,2017-01-13T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176610,PG0182,2017-03-20T02:53:00Z,2017-03-20T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176611,PG0182,2017-04-15T02:54:00Z,2017-04-15T03:53:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176612,PG0182,2017-02-19T02:54:00Z,2017-02-19T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176613,PG0182,2016-09-01T02:50:00Z,2016-09-01T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176614,PG0182,2016-09-23T02:51:00Z,2016-09-23T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176615,PG0182,2017-03-06T02:51:00Z,2017-03-06T03:52:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176616,PG0182,2017-05-14T02:57:00Z,2017-05-14T03:56:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176617,PG0182,2017-07-12T02:52:00Z,2017-07-12T03:54:00Z,CN1,TOF,NOZ,,1200,12,,62.0
176618,PG0182,2017-07-16T02:53:00Z,2017-07-16T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176619,PG0182,2017-05-01T02:51:00Z,2017-05-01T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176620,PG0182,2016-10-04T02:50:00Z,2016-10-04T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176621,PG0182,2016-09-08T02:51:00Z,2016-09-08T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176622,PG0182,2017-01-14T02:51:00Z,2017-01-14T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176623,PG0182,2016-11-04T02:53:00Z,2016-11-04T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176624,PG0182,2016-11-13T02:51:00Z,2016-11-13T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176625,PG0182,2017-01-01T02:53:00Z,2017-01-01T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176626,PG0182,2017-02-25T06:11:00Z,2017-02-25T07:11:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176627,PG0182,2016-12-05T02:55:00Z,2016-12-05T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176628,PG0182,2016-09-14T02:53:00Z,2016-09-14T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176629,PG0182,2016-10-27T02:53:00Z,2016-10-27T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176630,PG0182,2016-08-25T02:51:00Z,2016-08-25T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176631,PG0182,2016-09-07T02:54:00Z,2016-09-07T03:55:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176632,PG0182,2017-03-29T02:54:00Z,2017-03-29T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176633,PG0182,2016-10-18T02:53:00Z,2016-10-18T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176634,PG0182,2017-06-13T02:50:00Z,2017-06-13T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176635,PG0182,2017-06-20T02:55:00Z,2017-06-20T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176636,PG0182,2016-10-05T02:54:00Z,2016-10-05T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176637,PG0182,2017-06-05T02:56:00Z,2017-06-05T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176638,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176639,PG0182,2017-08-07T02:51:00Z,2017-08-07T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176640,PG0182,2016-09-17T02:52:00Z,2016-09-17T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176641,PG0182,2017-01-19T02:52:00Z,2017-01-19T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176642,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176643,PG0182,2017-02-08T02:54:00Z,2017-02-08T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176644,PG0182,2016-10-03T02:52:00Z,2016-10-03T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176645,PG0182,2017-05-11T02:51:00Z,2017-05-11T03:49:00Z,CN1,TOF,NOZ,,1200,12,,58.0
176646,PG0182,2017-08-09T02:51:00Z,2017-08-09T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176647,PG0182,2016-09-28T02:54:00Z,2016-09-28T03:55:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176648,PG0182,2017-06-01T02:53:00Z,2017-06-01T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176649,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176650,PG0182,2016-10-30T02:54:00Z,2016-10-30T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176651,PG0182,2017-04-22T02:52:00Z,2017-04-22T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176652,PG0182,2017-05-10T02:52:00Z,2017-05-10T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176653,PG0182,2017-02-06T02:51:00Z,2017-02-06T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176654,PG0182,2017-05-05T02:52:00Z,2017-05-05T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176655,PG0182,2017-01-30T02:51:00Z,2017-01-30T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176656,PG0182,2016-12-17T02:50:00Z,2016-12-17T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176657,PG0182,2017-03-17T02:51:00Z,2017-03-17T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176658,PG0182,2016-10-29T02:54:00Z,2016-10-29T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176659,PG0182,2017-01-25T02:52:00Z,2017-01-25T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176660,PG0182,2016-08-17T02:52:00Z,2016-08-17T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176661,PG0182,2017-01-17T02:53:00Z,2017-01-17T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176662,PG0182,2017-06-08T02:51:00Z,2017-06-08T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176663,PG0182,2016-12-24T02:54:00Z,2016-12-24T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176664,PG0182,2016-11-06T02:55:00Z,2016-11-06T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176665,PG0182,2017-07-31T02:55:00Z,2017-07-31T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176666,PG0182,2017-05-28T02:50:00Z,2017-05-28T03:51:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176667,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176668,PG0182,2017-05-29T02:51:00Z,2017-05-29T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176669,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176670,PG0182,2017-07-25T02:54:00Z,2017-07-25T03:53:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176671,PG0182,2017-05-20T02:54:00Z,2017-05-20T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176672,PG0182,2016-08-24T02:53:00Z,2016-08-24T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176673,PG0182,2017-07-03T02:52:00Z,2017-07-03T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176674,PG0182,2016-09-04T02:52:00Z,2016-09-04T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176675,PG0182,2017-06-29T02:57:00Z,2017-06-29T03:57:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176676,PG0182,2017-03-14T02:54:00Z,2017-03-14T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176677,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176678,PG0182,2017-06-06T02:56:00Z,2017-06-06T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176679,PG0182,2017-07-11T02:51:00Z,2017-07-11T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176680,PG0182,2017-08-04T02:52:00Z,2017-08-04T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176681,PG0182,2016-08-22T02:55:00Z,2016-08-22T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176682,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176683,PG0182,2017-05-22T02:57:00Z,2017-05-22T03:58:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176684,PG0182,2017-08-12T02:54:00Z,2017-08-12T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176685,PG0182,2017-07-26T02:52:00Z,2017-07-26T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176686,PG0182,2017-04-07T02:56:00Z,2017-04-07T03:55:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176687,PG0182,2016-11-30T02:54:00Z,2016-11-30T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176688,PG0182,2017-03-24T06:33:00Z,2017-03-24T07:32:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176689,PG0182,2016-12-01T02:55:00Z,2016-12-01T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176690,PG0182,2017-01-05T02:53:00Z,2017-01-05T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176691,PG0182,2017-07-29T02:52:00Z,2017-07-29T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176692,PG0182,2016-09-30T02:51:00Z,2016-09-30T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176693,PG0182,2017-07-13T02:52:00Z,2017-07-13T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176694,PG0182,2016-08-29T02:52:00Z,2016-08-29T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176695,PG0182,2016-11-21T02:52:00Z,2016-11-21T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176696,PG0182,2016-11-17T02:50:00Z,2016-11-17T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176697,PG0182,2016-10-06T02:53:00Z,2016-10-06T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176698,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176699,PG0182,2017-03-04T02:51:00Z,2017-03-04T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176700,PG0182,2017-06-16T02:51:00Z,2017-06-16T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176701,PG0182,2017-02-17T02:52:00Z,2017-02-17T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176702,PG0182,2016-10-25T02:53:00Z,2016-10-25T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176703,PG0182,2016-11-25T02:51:00Z,2016-11-25T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176704,PG0182,2017-06-30T02:52:00Z,2017-06-30T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176705,PG0182,2017-03-23T02:53:00Z,2017-03-23T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176706,PG0182,2016-09-24T02:50:00Z,2016-09-24T03:51:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176707,PG0182,2017-02-13T02:53:00Z,2017-02-13T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176708,PG0182,2016-10-13T06:15:00Z,2016-10-13T07:15:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176709,PG0182,2017-06-19T02:53:00Z,2017-06-19T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176710,PG0182,2016-12-27T02:50:00Z,2016-12-27T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176711,PG0182,2017-05-02T02:53:00Z,2017-05-02T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176712,PG0182,2017-01-15T02:50:00Z,2017-01-15T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176713,PG0182,2016-11-09T02:53:00Z,2016-11-09T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176714,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176715,PG0182,2017-06-21T02:56:00Z,2017-06-21T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176716,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176717,PG0182,2016-08-26T02:52:00Z,2016-08-26T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176718,PG0182,2017-02-21T02:53:00Z,2017-02-21T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176719,PG0182,2016-11-29T02:53:00Z,2016-11-29T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176720,PG0182,2016-08-15T02:52:00Z,2016-08-15T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176721,PG0182,2016-12-28T02:51:00Z,2016-12-28T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176722,PG0182,2016-09-20T02:50:00Z,2016-09-20T03:49:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176723,PG0182,2016-09-25T02:52:00Z,2016-09-25T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176724,PG0182,2016-08-27T02:52:00Z,2016-08-27T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176725,PG0182,2017-03-08T02:51:00Z,2017-03-08T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176726,PG0182,2017-05-17T02:51:00Z,2017-05-17T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176727,PG0182,2017-04-13T02:55:00Z,2017-04-13T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176728,PG0182,2016-12-04T02:52:00Z,2016-12-04T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176729,PG0182,2017-04-19T02:54:00Z,2017-04-19T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176730,PG0182,2017-03-12T02:52:00Z,2017-03-12T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176731,PG0182,2017-08-15T02:54:00Z,2017-08-15T03:55:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176732,PG0182,2016-10-19T02:56:00Z,2016-10-19T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176733,PG0182,2016-08-20T02:52:00Z,2016-08-20T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176734,PG0182,2016-12-23T02:53:00Z,2016-12-23T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176735,PG0182,2017-04-27T02:56:00Z,2017-04-27T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176736,PG0182,2016-12-26T02:57:00Z,2016-12-26T03:58:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176737,PG0182,2017-02-10T02:52:00Z,2017-02-10T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176738,PG0182,2017-03-31T02:52:00Z,2017-03-31T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176739,PG0182,2016-11-18T02:53:00Z,2016-11-18T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176740,PG0182,2016-11-20T02:53:00Z,2016-11-20T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176741,PG0182,2017-07-02T02:50:00Z,2017-07-02T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176742,PG0182,2017-01-21T02:52:00Z,2017-01-21T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176743,PG0182,2017-04-24T02:52:00Z,2017-04-24T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176744,PG0182,2017-08-02T02:51:00Z,2017-08-02T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176745,PG0182,2017-05-07T05:35:00Z,2017-05-07T06:35:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176746,PG0182,2017-04-20T02:51:00Z,2017-04-20T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176747,PG0182,2017-05-26T02:52:00Z,2017-05-26T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176748,PG0182,2017-07-24T02:53:00Z,2017-07-24T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176749,PG0182,2017-05-12T02:51:00Z,2017-05-12T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176750,PG0182,2017-07-14T02:55:00Z,2017-07-14T03:56:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176751,PG0182,2017-02-23T02:52:00Z,2017-02-23T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176752,PG0182,2016-11-16T02:52:00Z,2016-11-16T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176753,PG0182,2017-07-19T02:52:00Z,2017-07-19T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176754,PG0182,2017-01-28T02:50:00Z,2017-01-28T03:50:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176755,PG0182,2017-02-11T02:53:00Z,2017-02-11T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176756,PG0182,2016-11-27T02:53:00Z,2016-11-27T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176757,PG0182,2016-11-24T02:53:00Z,2016-11-24T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176758,PG0182,2017-08-11T02:53:00Z,2017-08-11T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176759,PG0182,2017-05-15T02:52:00Z,2017-05-15T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176760,PG0182,2016-10-20T06:15:00Z,2016-10-20T07:14:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176761,PG0182,2017-06-10T02:51:00Z,2017-06-10T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176762,PG0182,2017-06-22T05:18:00Z,2017-06-22T06:18:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176763,PG0182,2016-08-30T02:55:00Z,2016-08-30T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176764,PG0182,2016-12-15T02:55:00Z,2016-12-15T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176765,PG0182,2016-10-31T02:50:00Z,2016-10-31T03:51:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176766,PG0182,2017-08-01T02:55:00Z,2017-08-01T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176767,PG0182,2016-12-29T02:58:00Z,2016-12-29T03:59:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176768,PG0182,,,CN1,TOF,NOZ,,1200,12,,
176769,PG0182,2016-09-16T02:57:00Z,2016-09-16T03:58:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176770,PG0182,2017-06-15T02:53:00Z,2017-06-15T03:54:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176771,PG0182,2016-10-21T02:54:00Z,2016-10-21T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176772,PG0182,2017-03-05T02:57:00Z,2017-03-05T03:56:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176773,PG0182,2017-03-22T02:53:00Z,2017-03-22T03:52:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176774,PG0182,2017-07-21T02:55:00Z,2017-07-21T03:55:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176775,PG0182,2016-08-19T02:53:00Z,2016-08-19T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176776,PG0182,2017-04-17T02:52:00Z,2017-04-17T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176777,PG0182,2017-02-18T02:53:00Z,2017-02-18T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176778,PG0182,2016-12-13T02:51:00Z,2016-12-13T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176779,PG0182,2016-12-02T02:55:00Z,2016-12-02T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176780,PG0182,2016-10-24T02:52:00Z,2016-10-24T03:53:00Z,CN1,TOF,NOZ,,1200,12,,61.0
176781,PG0182,2017-08-10T02:54:00Z,2017-08-10T03:54:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176782,PG0182,2016-09-15T02:54:00Z,2016-09-15T03:53:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176783,PG0182,2016-10-07T02:53:00Z,2016-10-07T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176784,PG0182,2016-09-11T02:53:00Z,2016-09-11T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176785,PG0182,2017-04-02T02:54:00Z,2017-04-02T03:53:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176786,PG0182,2016-10-11T02:51:00Z,2016-10-11T03:50:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176787,PG0182,2017-05-04T02:52:00Z,2017-05-04T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176788,PG0182,2017-05-31T02:51:00Z,2017-05-31T03:51:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176789,PG0182,2017-02-28T02:52:00Z,2017-02-28T03:51:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176790,PG0182,2016-12-25T02:55:00Z,2016-12-25T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176791,PG0182,2017-07-30T02:53:00Z,2017-07-30T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176792,PG0182,2017-03-16T02:53:00Z,2017-03-16T03:53:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176793,PG0182,2017-03-27T02:52:00Z,2017-03-27T03:52:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176794,PG0182,2016-09-29T02:55:00Z,2016-09-29T03:54:00Z,CN1,TOF,NOZ,,1200,12,,59.0
176795,PG0182,2016-10-23T02:56:00Z,2016-10-23T03:56:00Z,CN1,TOF,NOZ,,1200,12,,60.0
176796,PG0182,2017-01-06T02:57:00Z,2017-01-06T03:57:00Z,CN1,TOF,NOZ,,1200,12,,60.0
200330,PG0322,2016-09-07T07:35:00Z,2016-09-07T12:35:00Z,733,AER,NOZ,Business,4200,130,13884000.00,300.0
200330,PG0322,2016-09-07T07:35:00Z,2016-09-07T12:35:00Z,733,AER,NOZ,Economy,4200,2210,78676000.00,300.0
200331,PG0322,2017-07-26T07:32:00Z,2017-07-26T12:21:00Z,733,AER,NOZ,Business,4200,130,13884000.00,289.0
200331,PG0322,2017-07-26T07:32:00Z,2017-07-26T12:21:00Z,733,AER,NOZ,Economy,4200,1820,64792000.00,289.0
200332,PG0322,2017-01-14T07:33:00Z,2017-01-14T12:24:00Z,733,AER,NOZ,Business,4200,130,13884000.00,291.0
200332,PG0322,2017-01-14T07:33:00Z,2017-01-14T12:24:00Z,733,AER,NOZ,Economy,4200,1560,56004000.00,291.0
200333,PG0322,2017-07-08T07:33:00Z,2017-07-08T12:27:00Z,733,AER,NOZ,Business,4200,260,27768000.00,294.0
